file,blockType,key,legacySection,missingField,legacyId,legacySymbol,keyField,reason,source
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_4.fit,GuiButton,game.mcl_cm_opgeneric_4.button.mission_15,Button1,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_4.fit,GuiButton,game.mcl_cm_opgeneric_4.button.mission_16,Button2,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_4.fit,GuiButton,game.mcl_cm_opgeneric_4.button.mission_16,Button2,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_4.fit,GuiButton,game.mcl_cm_opgeneric_4.button.mission_17,Button3,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_4.fit,GuiButton,game.mcl_cm_opgeneric_4.button.mission_17,Button3,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opplayer.fit,GuiButton,game.mcl_cm_opplayer.button.mission1,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opplayer.fit,GuiButton,game.mcl_cm_opplayer.button.mission1,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opplayer.fit,GuiButton,game.mcl_cm_opplayer.button.mission2,Button1,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opplayer.fit,GuiButton,game.mcl_cm_opplayer.button.mission2,Button1,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opplayer.fit,GuiButton,game.mcl_cm_opplayer.button.mission3,Button2,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opplayer.fit,GuiButton,game.mcl_cm_opplayer.button.mission3,Button2,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opplayer.fit,GuiButton,game.mcl_cm_opplayer.button.mission4,Button3,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opplayer.fit,GuiButton,game.mcl_cm_opplayer.button.mission4,Button3,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opplayer.fit,GuiButton,game.mcl_cm_opplayer.button.mission5,Button4,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opplayer.fit,GuiButton,game.mcl_cm_opplayer.button.mission5,Button4,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opplayer.fit,GuiText,game.mcl_cm_opplayer.text.text,Text0,runtimeTextPreviewMissing,27654,,,,
data/defs/ui/packages/legacy_imgui/game/mcl_cm_optutorials.fit,GuiButton,game.mcl_cm_optutorials.button.tutorial_1,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_optutorials.fit,GuiButton,game.mcl_cm_optutorials.button.tutorial_1,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_optutorials.fit,GuiButton,game.mcl_cm_optutorials.button.tutorial_2,Button1,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_optutorials.fit,GuiButton,game.mcl_cm_optutorials.button.tutorial_2,Button1,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_optutorials.fit,GuiButton,game.mcl_cm_optutorials.button.tutorial_3,Button2,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_optutorials.fit,GuiButton,game.mcl_cm_optutorials.button.tutorial_3,Button2,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_optutorials.fit,GuiButton,game.mcl_cm_optutorials.button.tutorial_4,Button3,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_optutorials.fit,GuiButton,game.mcl_cm_optutorials.button.tutorial_4,Button3,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_optutorials.fit,GuiButton,game.mcl_cm_optutorials.button.tutorial_5,Button4,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_optutorials.fit,GuiButton,game.mcl_cm_optutorials.button.tutorial_5,Button4,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_cm_optutorials.fit,GuiText,game.mcl_cm_optutorials.text.text,Text0,runtimeTextPreviewMissing,27654,,,,
data/defs/ui/packages/legacy_imgui/game/mcl_dialog.fit,GuiButton,game.mcl_dialog.button.cancel_button,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_dialog.fit,GuiButton,game.mcl_dialog.button.cancel_button,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_dialog.fit,GuiButton,game.mcl_dialog.button.okay_button,Button1,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_dialog.fit,GuiButton,game.mcl_dialog.button.okay_button,Button1,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_dialog_edit.fit,GuiButton,game.mcl_dialog_edit.button.cancel_button,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_dialog_edit.fit,GuiButton,game.mcl_dialog_edit.button.cancel_button,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_dialog_edit.fit,GuiButton,game.mcl_dialog_edit.button.okay_button,Button1,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_dialog_edit.fit,GuiButton,game.mcl_dialog_edit.button.okay_button,Button1,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_dialog_onebutton.fit,GuiButton,game.mcl_dialog_onebutton.button.cancel_okay_whatever_button,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_dialog_onebutton.fit,GuiButton,game.mcl_dialog_onebutton.button.cancel_okay_whatever_button,Button0,helpDescMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_dialoglegal.fit,GuiButton,game.mcl_dialoglegal.button.accept_button,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_en.fit,GuiButton,game.mcl_en.button.mech_category_button,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_en.fit,GuiButton,game.mcl_en.button.buildings_category_button,Button1,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_en.fit,GuiButton,game.mcl_en.button.vehicles,Button2,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_en.fit,GuiButton,game.mcl_en.button.weapons,Button3,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_en.fit,GuiButton,game.mcl_en.button.personalities,Button4,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_en.fit,GuiButton,game.mcl_en.button.history,Button5,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_en.fit,GuiButton,game.mcl_en.button.close_button,Button6,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_en.fit,GuiText,game.mcl_en.text.help_text,Text1,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_en_bldg.fit,GuiText,game.mcl_en_bldg.text.structure_readout,Text1,runtimeTextPreviewMissing,27732,,,,
data/defs/ui/packages/legacy_imgui/game/mcl_en_mechs.fit,GuiText,game.mcl_en_mechs.text.mech_or_vehicle_name_header,Text0,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_en_vehicles.fit,GuiText,game.mcl_en_mechs.text.mech_or_vehicle_name_header,Text0,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_en_wep.fit,GuiText,game.mcl_en_wep.text.weapon_name,Text0,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_gn_availablemechentry.fit,GuiText,game.mcl_gn_availablemechentry.text.mech_name,Text0,runtimeTextPreviewMissing,27000,,,,
data/defs/ui/packages/legacy_imgui/game/mcl_gn_availablemechentry.fit,GuiText,game.mcl_gn_availablemechentry.text.weight_of_mech_text,Text1,runtimeTextPreviewMissing,27000,,,,
data/defs/ui/packages/legacy_imgui/game/mcl_gn_availablemechentry.fit,GuiText,game.mcl_gn_availablemechentry.text.number_of_mechs_available,Text2,runtimeTextPreviewMissing,27000,,,,
data/defs/ui/packages/legacy_imgui/game/mcl_gn_availablemechentry.fit,GuiText,game.mcl_gn_availablemechentry.text.variant_name,Text3,runtimeTextPreviewMissing,27000,,,,
data/defs/ui/packages/legacy_imgui/game/mcl_gn_availablemechentry.fit,GuiText,game.mcl_gn_availablemechentry.text.cost_of_mech,Text4,runtimeTextPreviewMissing,27000,,,,
data/defs/ui/packages/legacy_imgui/game/mcl_gn_deploymentteams.fit,GuiText,game.mcl_gn_deploymentteams.text.this_reads_empty_if_no_mech_is_assigned,MechNameText,runtimeTextPreviewMissing,,,,,
data/defs/ui/packages/legacy_imgui/game/mcl_gn_deploymentteams.fit,GuiText,game.mcl_gn_deploymentteams.text.this_reads_no_pilot_if_no_pilot_is_assigned,PilotNameText,runtimeTextPreviewMissing,,,,,
data/defs/ui/packages/legacy_imgui/game/mcl_mb_layout.fit,GuiText,game.mcl_mb_layout.text.cbills_text,MechBayTextEntry1,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mb_layout.fit,GuiText,game.mcl_mb_layout.text.team_weight_readout,MechBayTextEntry6,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mb_layout.fit,GuiText,game.mcl_mb_layout.text.mech_info_tonnage,MechBayTextEntry7,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mb_layout.fit,GuiText,game.mcl_mb_layout.text.mech_info_armor,MechBayTextEntry8,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mb_layout.fit,GuiText,game.mcl_mb_layout.text.mech_info_speed,MechBayTextEntry9,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mb_layout.fit,GuiText,game.mcl_mb_layout.text.mech_info_jump_dist,MechBayTextEntry10,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mb_layout.fit,GuiText,game.mcl_mb_layout.text.mech_name_header,MechBayTextEntry11,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mb_layout.fit,GuiText,game.mcl_mb_layout.text.variant_name_header,MechBayTextEntry12,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mb_layout.fit,GuiText,game.mcl_mb_layout.text.help_text,MechBayTextEntry13,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mb_layout.fit,GuiText,game.mcl_mb_layout.text.mech_info_range_text,MechBayTextEntry14,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,GuiButton,game.mcl_mc.button.cancel_button,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,GuiButton,game.mcl_mc.button.accept_button,Button1,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,GuiButton,game.mcl_mc.button.add_component_button,Button2,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,GuiButton,game.mcl_mc.button.remove_component_button,Button3,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,GuiButton,game.mcl_mc.button.main_menu_button,Button4,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,GuiButton,game.mcl_mc.button.ballistic_tab,Button5,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,GuiButton,game.mcl_mc.button.energy_tab,Button6,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,GuiButton,game.mcl_mc.button.missile_tab,Button7,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,GuiButton,game.mcl_mc.button.heat_and_jump_jet_tab,Button8,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,GuiText,game.mcl_mc.text.cbills_text,Text1,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,GuiText,game.mcl_mc.text.mech_name,Text3,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,GuiText,game.mcl_mc.text.cost_of_changes_readout,Text5,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,GuiText,game.mcl_mc.text.weapon_info_range_readout,Text7,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,GuiText,game.mcl_mc.text.weapon_info_damage_readout,Text8,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,GuiText,game.mcl_mc.text.weapon_info_recycle_readout,Text9,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,GuiText,game.mcl_mc.text.weapon_info_heat_readout,Text10,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,GuiText,game.mcl_mc.text.weapon_info_ammo_text_readout,Text13,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,GuiText,game.mcl_mc.text.help_text,Text14,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,GuiText,game.mcl_mc.text.jump_jet_heat_readout,Text15,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,GuiText,game.mcl_mc.text.heat_sink_heat_readout,Text16,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mdollar.fit,GuiButton,game.mcl_mdollar.button.main_menu_button,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mdollar.fit,GuiButton,game.mcl_mdollar.button.buy_button,Button1,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mdollar.fit,GuiButton,game.mcl_mdollar.button.sell_button,Button2,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mdollar.fit,GuiButton,game.mcl_mdollar.button.cancel_button,Button3,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mdollar.fit,GuiButton,game.mcl_mdollar.button.accept_button,Button4,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mdollar.fit,GuiText,game.mcl_mdollar.text.help_text,Text4,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mechinfo.fit,GuiText,game.mcl_mechinfo.text.mech_info_name_header_above_mech_animation,Text0,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mechinfo.fit,GuiText,game.mcl_mechinfo.text.variant_name_header_above_weapon_rect,Text1,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mechinfo.fit,GuiText,game.mcl_mechinfo.text.for_mech_range,Text2,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mechinfo.fit,GuiText,game.mcl_mechinfo.text.for_mech_weight,Text3,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mechinfo.fit,GuiText,game.mcl_mechinfo.text.for_mech_armor,Text4,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mechinfo.fit,GuiText,game.mcl_mechinfo.text.for_mech_speed,Text5,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mechinfo.fit,GuiText,game.mcl_mechinfo.text.for_mech_jump_range,Text6,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mechinfo.fit,GuiText,game.mcl_mechinfo.text.help_text,Text7,textMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mm.fit,GuiButton,game.mcl_mm.button.start_new_campaign,Button0,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mm.fit,GuiButton,game.mcl_mm.button.load_game,Button1,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
data/defs/ui/packages/legacy_imgui/game/mcl_mm.fit,GuiButton,game.mcl_mm.button.save_game,Button2,helpCaptionMissing,0,IDS_undefined_string_sebi,legacy.strings.ids_undefined_string_sebi,symbol_only_from_strings_res_h,strings.res.h
