file,key,legacySection,legacyComment,rect,textKey,visibleText,textLegacyId,textLegacySymbol,textAlign,textAnchor,hasTextRect,font,fontStyle,fontSize,needsReview
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,game.buttonlayout800.button.info,Button9,info,"726,440,32,28",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,game.buttonlayout800.button.objectives,Button10,objectives,"691,440,32,28",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,game.buttonlayout800.button.pause_window,Button11,PAUSE WINDOW,"761,440,32,28",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,game.buttonlayout800.button.tac_map,Button12,tac map,"0,391,56,37",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,game.buttonlayout800.button.info_tab,Button13,info tab,"117,391,56,37",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,game.buttonlayout800.button.vehicle_tab,Button14,vehicle tab,"59,391,56,37",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,game.buttonlayout800.button.minelayer,Button15,minelayer,"761,567,32,28",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,game.buttonlayout800.button.repair,Button16,repair,"761,567,32,28",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,game.buttonlayout800.button.salvage,Button17,salvage,"761,567,32,28",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,game.buttonlayout800.button.artillery_piece_suppression_fire,Button18,artillery piece suppression fire,"761,567,32,28",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,game.buttonlayout800.button.hold_position,Button19,hold position,"726,567,32,28",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,game.buttonlayout800.button.button,ScrollButton,,"144,484,12,10",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,game.buttonlayout800.button.scroll_up,InfoButton0,scroll up,"144,477,12,6",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,game.buttonlayout800.button.scroll_down,InfoButton1,scroll down,"144,583,12,6",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,game.buttonlayout800.button.obj,PauseButton0,obj,"664,116,128,22",legacy.mc2res.43000,OBJECTIVES,43000,IDS_OBJECTIVES,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,game.buttonlayout800.button.inmissionsave,PauseButton1,inmissionsave,"664,143,128,22",legacy.mc2res.43001,QUICK SAVE,43001,IDS_INMISSION,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,game.buttonlayout800.button.inmissionload,PauseButton2,inmissionload,"664,170,128,22",legacy.mc2res.43002,QUICK LOAD,43002,IDS_INMISSIONLOAD,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,game.buttonlayout800.button.options,PauseButton3,options,"664,197,128,22",legacy.mc2res.43003,OPTIONS,43003,IDS_OPTIONS,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,game.buttonlayout800.button.restart_mission,PauseButton4,restart mission,"664,224,128,22",legacy.mc2res.43004,ABORT MISSION,43004,IDS_RESTART,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,game.buttonlayout800.button.exit,PauseButton5,exit,"664,251,128,22",legacy.mc2res.43005,EXIT GAME,43005,IDS_EXIT,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/buttonlayout800.fit,game.buttonlayout800.button.return_to_game,PauseButton6,return to game,"664,278,128,22",legacy.mc2res.43006,RETURN TO GAME,43006,IDS_RETURN_TOGAME,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_choosecampaign.fit,game.choose_campaign.button.cancel_button,Button0,cancel button,"181,407,128,59",legacy.mc2res.27651,CANCEL,27651,IDS_DIALOG_CANCEL,center,center,true,Agency Regular,Regular,17,false
data/defs/ui/packages/legacy_imgui/game/mcl_choosecampaign.fit,game.choose_campaign.button.accept_button,Button1,accept button.,"491,407,128,59",legacy.mc2res.27659,SAVE,27659,IDS_DIALOG_SAVE,center,center,true,Agency Regular,Regular,17,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_layout.fit,game.mission_selection.button.next_button_in_lower_right_corner,CMButton0,NEXT button in lower right corner,"666,536,128,59",legacy.mc2res.27100,NEXT,27100,IDS_NEXT,center,center,true,Agency Regular,Regular,17,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_layout.fit,game.mission_selection.button.main_menubutton_in_upper_right_corner,CMButton1,main menubutton in upper right corner,"614,8,176,40",legacy.mc2res.27104,MAIN MENU,27104,IDS_MAIN_MENU_BUTTON,center,center,true,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_layout.fit,game.mission_selection.button.play_button_for_video_window,CMButton2,Play button for video window,"381,232,32,32",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_layout.fit,game.mission_selection.button.pause_button_for_video_window,CMButton3,Pause button for video window,"381,274,32,32",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_layout.fit,game.mission_selection.button.stop_button_for_video_window,CMButton4,Stop button for video window,"381,316,32,32",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_1.fit,game.mcl_cm_op1_1.button.mission_1,Button0,mission 1,"186,90,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_2.fit,game.mcl_cm_op1_2.button.mission_2,Button0,mission 2,"79,54,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_3.fit,game.mcl_cm_op1_3.button.mission_3,Button0,mission 3,"129,98,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_4.fit,game.mcl_cm_op1_4.button.mission_4,Button0,mission 4,"70,93,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_5.fit,game.mcl_cm_op1_5.button.mission_5,Button0,mission 5,"166,57,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_6.fit,game.mcl_cm_op1_6.button.mission_6,Button0,mission 6,"78,52,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_6.fit,game.mcl_cm_op1_6.button.mission_7,Button1,mission 7,"195,44,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_6.fit,game.mcl_cm_op1_6.button.mission_8,Button2,mission 8,"112,161,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op1_6.fit,game.mcl_cm_op1_6.button.mission_9,Button3,mission 9,"151,95,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_1.fit,game.mcl_cm_op2_1.button.mission_10,Button0,mission 10,"83,126,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_2.fit,game.mcl_cm_op2_2.button.mission_11,Button0,mission 11,"186,98,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_2.fit,game.mcl_cm_op2_2.button.mission_12,Button1,mission 12,"115,34,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_2.fit,game.mcl_cm_op2_2.button.mission_13,Button2,mission 13,"46,124,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_3.fit,game.mcl_cm_op2_3.button.mission_14,Button0,mission 14,"127,42,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_3.fit,game.mcl_cm_op2_3.button.mission_15,Button1,mission 15,"37,41,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_3.fit,game.mcl_cm_op2_3.button.mission_16,Button2,mission 16,"119,144,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op2_3.fit,game.mcl_cm_op2_3.button.mission_17,Button3,mission 17,"49,143,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_1.fit,game.mcl_cm_op3_1.button.mission_18,Button0,mission 18,"49,130,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_2.fit,game.mcl_cm_op3_2.button.mission_19,Button0,mission 19,"23,123,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_2.fit,game.mcl_cm_op3_2.button.mission_20,Button1,mission 20,"170,22,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_2.fit,game.mcl_cm_op3_2.button.mission_21,Button2,mission 21,"43,21,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_2.fit,game.mcl_cm_op3_2.button.mission_22,Button3,mission 22,"116,77,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_3.fit,game.mcl_cm_op3_3.button.mission_23,Button0,mission 23,"184,64,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op3_4.fit,game.mcl_cm_op3_4.button.mission_24,Button0,mission 24,"127,65,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample.fit,game.mcl_cm_op_sample.button.mission1,Button0,mission1,"48,44,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample.fit,game.mcl_cm_op_sample.button.mission2,Button1,mission2,"158,44,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample.fit,game.mcl_cm_op_sample.button.mission3,Button2,mission3,"103,99,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample.fit,game.mcl_cm_op_sample.button.mission4,Button3,mission4,"48,154,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample.fit,game.mcl_cm_op_sample.button.mission5,Button4,mission5,"158,154,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_1_mission.fit,game.mcl_cm_op_sample_1_mission.button.mission_2,Button0,mission 2,"79,54,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_2_missions.fit,game.mcl_cm_op_sample_2_missions.button.button,Button0,,"32,127,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_2_missions.fit,game.mcl_cm_op_sample_2_missions.button.button_01,Button1,,"99,145,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_3_missions.fit,game.mcl_cm_op_sample_3_missions.button.mission_19,Button0,mission 19,"93,38,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_3_missions.fit,game.mcl_cm_op_sample_3_missions.button.mission_20,Button1,mission 20,"168,46,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_3_missions.fit,game.mcl_cm_op_sample_3_missions.button.mission_21,Button2,mission 21,"130,138,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_4_missions.fit,game.mcl_cm_op_sample_4_missions.button.mission_14,Button0,mission 14,"32,127,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_4_missions.fit,game.mcl_cm_op_sample_4_missions.button.mission_15,Button1,mission 15,"99,145,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_4_missions.fit,game.mcl_cm_op_sample_4_missions.button.mission_16,Button2,mission 16,"27,30,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_op_sample_4_missions.fit,game.mcl_cm_op_sample_4_missions.button.mission_17,Button3,mission 17,"94,43,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_1.fit,game.mcl_cm_opgeneric_1.button.mission_2,Button0,mission 2,"79,54,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_2.fit,game.mcl_cm_opgeneric_2.button.button,Button0,,"32,127,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_2.fit,game.mcl_cm_opgeneric_2.button.button_01,Button1,,"99,145,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_3.fit,game.mcl_cm_opgeneric_3.button.mission_19,Button0,mission 19,"93,38,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_3.fit,game.mcl_cm_opgeneric_3.button.mission_20,Button1,mission 20,"168,46,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_3.fit,game.mcl_cm_opgeneric_3.button.mission_21,Button2,mission 21,"130,138,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_4.fit,game.mcl_cm_opgeneric_4.button.mission_14,Button0,mission 14,"32,127,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_4.fit,game.mcl_cm_opgeneric_4.button.mission_15,Button1,mission 15,"99,145,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_4.fit,game.mcl_cm_opgeneric_4.button.mission_16,Button2,mission 16,"27,30,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opgeneric_4.fit,game.mcl_cm_opgeneric_4.button.mission_17,Button3,mission 17,"94,43,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opplayer.fit,game.mcl_cm_opplayer.button.mission1,Button0,mission1,"48,44,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opplayer.fit,game.mcl_cm_opplayer.button.mission2,Button1,mission2,"158,44,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opplayer.fit,game.mcl_cm_opplayer.button.mission3,Button2,mission3,"103,99,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opplayer.fit,game.mcl_cm_opplayer.button.mission4,Button3,mission4,"48,154,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_opplayer.fit,game.mcl_cm_opplayer.button.mission5,Button4,mission5,"158,154,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_optutorials.fit,game.mcl_cm_optutorials.button.tutorial_1,Button0,tutorial 1,"48,44,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_optutorials.fit,game.mcl_cm_optutorials.button.tutorial_2,Button1,tutorial 2,"158,44,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_optutorials.fit,game.mcl_cm_optutorials.button.tutorial_3,Button2,tutorial 3,"48,154,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_optutorials.fit,game.mcl_cm_optutorials.button.tutorial_4,Button3,tutorial 4,"158,154,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_optutorials.fit,game.mcl_cm_optutorials.button.tutorial_5,Button4,tutorial 5,"103,99,51,59",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_standinop.fit,game.mcl_cm_standinop.button.first_standin_button_for_mission_selection,Button0,first standin button for mission selection,"32,32,64,64",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_standinop.fit,game.mcl_cm_standinop.button.second_standin_button_for_mission_selection,Button1,second standin button for mission selection,"160,32,64,64",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_cm_standinop.fit,game.mcl_cm_standinop.button.third_standin_button_for_mission_selection,Button2,third standin button for mission selection,"160,96,64,64",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_dialog.fit,game.mcl_dialog.button.cancel_button,Button0,cancel button,"237,367,128,59",legacy.mc2res.27653,NO,27653,IDS_DIALOG_NO,center,center,true,Agency Regular,Regular,17,false
data/defs/ui/packages/legacy_imgui/game/mcl_dialog.fit,game.mcl_dialog.button.okay_button,Button1,OKAY button,"435,367,128,59",legacy.mc2res.27652,YES,27652,IDS_DIALOG_YES,center,center,true,Agency Regular,Regular,17,false
data/defs/ui/packages/legacy_imgui/game/mcl_dialog_edit.fit,game.mcl_dialog_edit.button.cancel_button,Button0,cancel button,"237,367,128,59",legacy.mc2res.27653,NO,27653,IDS_DIALOG_NO,center,center,true,Agency Regular,Regular,17,false
data/defs/ui/packages/legacy_imgui/game/mcl_dialog_edit.fit,game.mcl_dialog_edit.button.okay_button,Button1,OKAY button,"435,367,128,59",legacy.mc2res.27652,YES,27652,IDS_DIALOG_YES,center,center,true,Agency Regular,Regular,17,false
data/defs/ui/packages/legacy_imgui/game/mcl_dialog_onebutton.fit,game.mcl_dialog_onebutton.button.cancel_okay_whatever_button,Button0,"cancel,okay, whatever button","336,367,128,59",legacy.mc2res.27653,NO,27653,IDS_DIALOG_NO,center,center,true,Agency Regular,Regular,17,false
data/defs/ui/packages/legacy_imgui/game/mcl_dialoglegal.fit,game.mcl_dialoglegal.button.accept_button,Button0,accept button,"666,536,128,59",legacy.mc2res.27209,ACCEPT,27209,IDS_PM_ACCEPT,center,center,true,Agency Regular,Regular,17,false
data/defs/ui/packages/legacy_imgui/game/mcl_en.fit,game.mcl_en.button.mech_category_button,Button0,mech category button,"25,68,76,81",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_en.fit,game.mcl_en.button.buildings_category_button,Button1,buildings category button,"107,68,76,81",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_en.fit,game.mcl_en.button.vehicles,Button2,vehicles,"189,68,76,81",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_en.fit,game.mcl_en.button.weapons,Button3,weapons,"25,156,76,81",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_en.fit,game.mcl_en.button.personalities,Button4,personalities,"107,156,76,81",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_en.fit,game.mcl_en.button.history,Button5,history,"189,156,76,81",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_en.fit,game.mcl_en.button.close_button,Button6,close button,"666,536,128,59",legacy.mc2res.27708,CLOSE,27708,IDS_EN_CLOSE,center,center,true,Agency Regular,Regular,17,false
data/defs/ui/packages/legacy_imgui/game/mcl_mb_layout.fit,game.mcl_mb_layout.button.back_button,MechBayButton0,back button,"5,536,128,59",legacy.mc2res.27101,BACK,27101,IDS_BACK,center,center,true,Agency Regular,Regular,17,false
data/defs/ui/packages/legacy_imgui/game/mcl_mb_layout.fit,game.mcl_mb_layout.button.next_button,MechBayButton1,next button,"666,536,128,59",legacy.mc2res.27100,NEXT,27100,IDS_NEXT,center,center,true,Agency Regular,Regular,17,false
data/defs/ui/packages/legacy_imgui/game/mcl_mb_layout.fit,game.mcl_mb_layout.button.add_mech_button,MechBayButton2,add mech button,"356,58,176,42",legacy.mc2res.27105,ADD 'MECH,27105,IDS_ADD_MECH,center,center,true,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_mb_layout.fit,game.mcl_mb_layout.button.remove_mech_button,MechBayButton3,remove mech button,"356,104,176,42",legacy.mc2res.27106,REMOVE 'MECH,27106,IDS_REMOVE_MECH,center,center,true,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_mb_layout.fit,game.mcl_mb_layout.button.main_menu_button,MechBayButton4,main menu button,"614,8,176,40",legacy.mc2res.27104,MAIN MENU,27104,IDS_MAIN_MENU_BUTTON,center,center,true,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_mb_layout.fit,game.mcl_mb_layout.button.change_weapons_button,MechBayButton5,change weapons button,"483,478,245,42",legacy.mc2res.27102,MODIFY 'MECH,27102,IDS_CHANGE_WEAPONS,center,center,true,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_mb_layout.fit,game.mcl_mb_layout.button.purchase_mechs_button,MechBayButton6,purchase mechs button,"543,256,245,42",legacy.mc2res.27103,BUY/SELL 'MECHS,27103,IDS_BUY_SELL_BUTTON,center,center,true,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,game.mcl_mc.button.cancel_button,Button0,cancel button,"5,536,128,59",legacy.mc2res.27300,CANCEL,27300,IDS_MC_CANCEL,center,center,true,Agency Regular,Regular,17,false
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,game.mcl_mc.button.accept_button,Button1,accept button,"666,536,128,59",legacy.mc2res.27303,ACCEPT,27303,IDS_MC_ACCEPT,center,center,true,Agency Regular,Regular,17,false
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,game.mcl_mc.button.add_component_button,Button2,add component button,"356,58,176,42",legacy.mc2res.27305,ADD,27305,IDS_MC_ADD_COMPONENT,center,center,true,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,game.mcl_mc.button.remove_component_button,Button3,remove component button,"356,104,176,42",legacy.mc2res.27308,REMOVE,27308,IDS_MC_REMOVE_COMPONENT,center,center,true,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,game.mcl_mc.button.main_menu_button,Button4,main menu button,"614,8,176,40",legacy.mc2res.27104,MAIN MENU,27104,IDS_MAIN_MENU_BUTTON,center,center,true,Agency Regular,Regular,17,false
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,game.mcl_mc.button.ballistic_tab,Button5,ballistic tab,"548,84,50,32",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,game.mcl_mc.button.energy_tab,Button6,energy tab,"601,84,50,32",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,game.mcl_mc.button.missile_tab,Button7,missile tab,"654,84,50,32",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_mc.fit,game.mcl_mc.button.heat_and_jump_jet_tab,Button8,heat and jump jet tab,"707,84,50,32",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_mc_combobox0.fit,game.mcl_mc_combobox0.button.button,ExpandButton,,"164,97,12,6",,,,,center,center,false,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_mdollar.fit,game.mcl_mdollar.button.main_menu_button,Button0,main menu button,"614,8,176,40",legacy.mc2res.27104,MAIN MENU,27104,IDS_MAIN_MENU_BUTTON,center,center,true,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_mdollar.fit,game.mcl_mdollar.button.buy_button,Button1,buy button,"312,58,176,42",legacy.mc2res.27201,BUY 'MECH,27201,IDS_PM_BUY,center,center,true,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_mdollar.fit,game.mcl_mdollar.button.sell_button,Button2,sell button,"312,104,176,42",legacy.mc2res.27204,SELL 'MECH,27204,IDS_PM_SELL,center,center,true,Agency Regular,Regular,14,false
data/defs/ui/packages/legacy_imgui/game/mcl_mdollar.fit,game.mcl_mdollar.button.cancel_button,Button3,cancel button,"5,536,128,59",legacy.mc2res.27206,CANCEL,27206,IDS_PM_CANCEL,center,center,true,Agency Regular,Regular,17,false
data/defs/ui/packages/legacy_imgui/game/mcl_mdollar.fit,game.mcl_mdollar.button.accept_button,Button4,accept button,"666,536,128,59",legacy.mc2res.27209,ACCEPT,27209,IDS_PM_ACCEPT,center,center,true,Agency Regular,Regular,17,false
data/defs/ui/packages/legacy_imgui/game/mcl_mm.fit,game.mcl_mm.button.start_new_campaign,Button0,start new campaign,"274,121,256,32",legacy.mc2res.27600,NEW CAMPAIGN,27600,IDS_MM_NEWCAMPAIGN,center,center,true,Agency Regular,Regular,17,false
data/defs/ui/packages/legacy_imgui/game/mcl_mm.fit,game.mcl_mm.button.load_game,Button1,load game,"274,163,256,32",legacy.mc2res.27601,LOAD GAME,27601,IDS_MM_LOAD,center,center,true,Agency Regular,Regular,17,false
data/defs/ui/packages/legacy_imgui/game/mcl_mm.fit,game.mcl_mm.button.save_game,Button2,save game,"274,205,256,32",legacy.mc2res.27602,SAVE GAME,27602,IDS_MM_SAVE,center,center,true,Agency Regular,Regular,17,false
